season,playerId,teamId,teamN_product,teamN_research,r1PointsResidual,r1WinEqResidual,mismatch,status
2025-26,203932,1610612743,2853,2853,0,0,NO,COMPARED
2025-26,203935,1610612747,4493,4493,0,0,NO,COMPARED
2025-26,203937,1610612750,896,896,0,0,NO,COMPARED
2025-26,203937,1610612762,1040,1040,0,0,NO,COMPARED
2025-26,203937,1610612763,235,235,0,0,NO,COMPARED
2025-26,203939,1610612742,2133,2133,0,0,NO,COMPARED
2025-26,203944,1610612750,7990,7990,0,0,NO,COMPARED
2025-26,203952,1610612748,5974,5974,0,0,NO,COMPARED
2025-26,203954,1610612755,3925,3925,0,0,NO,COMPARED
2025-26,203967,1610612758,105,105,0,0,NO,COMPARED
2025-26,203991,1610612745,2179,2179,0,0,NO,COMPARED
2025-26,203992,1610612746,1163,1163,0,0,NO,COMPARED
2025-26,203994,1610612762,3069,3069,0,0,NO,COMPARED
2025-26,203999,1610612743,7334,7334,0,0,NO,COMPARED
2025-26,204001,1610612737,1285,1285,0,0,NO,COMPARED
2025-26,204001,1610612744,1122,1122,0,0,NO,COMPARED
2025-26,204060,1610612750,365,365,0,0,NO,COMPARED
2025-26,204456,1610612754,2934,2934,0,0,NO,COMPARED
2025-26,2544,1610612747,5929,5929,0,0,NO,COMPARED
