path,side,classification,high_risk
reports/m16k0_1/05_percentile_population_comparison.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/06_drbl_copy_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/07_explore_sort_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/08_rank_display_contract.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/09_repaired_consumer_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/10_research_shadow_equality.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/11_missingness_regression.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/12_uncertainty_quarantine_recheck.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/13_updated_cutover_plan.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/14_percentile_edge_tests.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/15_copy_replacement_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/16_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/17_cutover_readiness_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k0_1/18_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/00_pre_cutover_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/01_validated_model_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/02_cutover_contract_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/03_explore_sort_provenance.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/04_rollback_snapshot.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/05_model_version_activation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/06_rank_cutover.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/07_percentile_cutover.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/08_uncertainty_display_cutover.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/09_copy_cutover_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/10_missingness_post_cutover.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/11_exposure_post_cutover.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/12_war_firewall_verification.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/13_od_firewall_verification.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/14_artifact_rebuild_manifest.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/15_production_validated_equality.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/16_production_rank_equality.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/17_percentile_post_cutover.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/18_api_contract_verification.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/19_user_surface_verification.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/20_stale_legacy_contamination.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/21_copy_post_cutover_scan.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/22_explore_post_cutover_semantics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/23_regression_suite.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/24_post_cutover_determinism.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/25_pre_post_cutover_board_diff.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/26_named_product_qa.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/27_live_source_confirmation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/28_rollback_verification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/29_model_lock_verification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/30_production_version_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/31_post_cutover_deprecation.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/32_cutover_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/33_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/34_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/drbl_vs_exposure.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/pre_post_drbl_scatter_2024_25.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/pre_post_drbl_scatter_2025_26.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/rank_scatter_2024_25.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/rank_scatter_2025_26.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/reliability_distribution.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/charts/validated_drbl_distribution.svg,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/rollback/2024-25.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/rollback/2025-26.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1/rollback/MANIFEST.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/01_m16k1_invariant_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/02_m16k1_changed_files.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/03_pre_cutover_reconstruction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/04_typecheck_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/05_pre_typecheck_errors.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/06_post_typecheck_errors.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/07_typecheck_normalization_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/08_typecheck_error_diff.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/09_cutover_type_repairs.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/10_build_protocol.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/11_error_scope_attribution.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/12_regression_status_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/13_cutover_test_suite.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/14_postrepair_production_equality.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/15_postrepair_rank_equality.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/16_postrepair_firewall_verification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/17_final_determinism.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/18_legacy_rank_provenance_reconciliation.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/19_remaining_type_debt_summary.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/20_preexisting_technical_debt.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/21_build_results.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/22_regression_certification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/23_final_cutover_certification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/24_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/25_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/raw/post_build.log,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/raw/post_typecheck.log,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/raw/post_typecheck_after_repairs.log,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/raw/pre_build.log,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16k1_1/raw/pre_typecheck.log,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/01_drbl_model_lock.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/02_current_war_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/03_legacy_war_lineage.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/04_dimensional_analysis.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/05_raw_value_reconstruction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/06_paired_exposure_counterfactual.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/07_replacement_zero_proof.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/08_team_replacement_baseline_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/09_season_value_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/10_forecast_firewall.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/11_team_stint_allocation_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/12_team_additivity_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/13_historical_2x_bug_reconstruction.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/14_legacy_calibration_factor_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/15_points_per_win_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/16_points_per_win_semantic_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/17_war_data_usage_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/18_war_consumer_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/19_future_candidate_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/20_war_versioning_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/21_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/22_semantic_freeze_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0/23_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/01_semantic_contract_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/02_raw_reconstruction_precision_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/03_war_precision_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/04_approach_b_stream_inventory.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/05_appearance_team_identity_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/06_player_team_season_stints.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/07_stint_exposure_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/08_stint_raw_value_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/09_global_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/10_traded_player_inventory.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/11_traded_player_conservation.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/12_tot_row_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/13_w0_team_allocation_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/14_w1_team_allocation_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/15_observed_vs_allocated_raw_diagnostic.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/16_stint_rate_prohibition_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/17_team_season_structural_rows.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/18_team_id_coverage.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/19_team_reference_search.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/20_team_additivity_test.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/21_future_team_outcome_schema_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/22_2025_26_holdout_guard.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/23_missingness_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/24_team_exposure_share_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/25_allocation_purity_tests.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/26_stint_determinism.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/27_cross_season_stint_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/28_m16l1_input_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/29_readiness_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/30_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l0_1/31_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/01_prerequisite_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/02_accounting_universe_reconciliation.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/03_war_accounting_universe_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/04_development_team_outcomes.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/05_development_candidate_team_points.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/06_team_point_accounting.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/07_rate_source_fold_rows.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/08_rate_source_metrics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/09_rate_source_free_slope.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/10_rate_source_bootstrap.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/11_rate_source_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/12_ppw_identifiability_proof.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/13_ppw_fold_rows.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/14_ppw_metrics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/15_ppw_bootstrap.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/16_ppw_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/17_final_ppw_fit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/18_2025_26_holdout_guard.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/19_pre_reserved_war_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/20_selection_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/21_selected_development_team_war.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/22_selected_development_player_war.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/23_fixed_slope_war_diagnostics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/24_free_slope_war_diagnostics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/25_league_total_diagnostics.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/26_m16l2_protocol.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/27_war_versioning_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/28_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/29_readiness_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/30_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/raw/ppw_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/raw/pre_reserved_war_freeze.hash.txt,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1/raw/rate_source_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/01_scale_anomaly_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/02_net_points_target_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/03_approach_b_primitive_equation.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/04_possession_conservation_identity.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/05_possession_conservation_test.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/06_value_unit_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/07_offense_defense_unit_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/08_factor_two_forensics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/09_team_baseline_decomposition.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/10_team_net_point_decomposition.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/11_baseline_variation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/12_baseline_aware_scale_diagnostic.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/13_unassigned_residual_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/14_credit_conservation_share.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/15_pbp_coverage_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/16_credit_multiplicity_audit.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/17_stint_allocation_attenuation.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/18_observed_stint_scale_diagnostic.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/19_trade_allocation_effect.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/20_r1_definition_forensics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/21_r1_replacement_classification.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/22_r1_pool_description.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/23_zero_semantics_classification.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/24_team_zero_intercept_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/25_war_naming_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/26_scale_gap_decomposition.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/27_2025_26_holdout_guard.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/28_semantic_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/29_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/30_readiness_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/31_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/raw/scale_audit.hash.txt,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_1/raw/scale_audit_body.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/00_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/01_semantic_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/02_raw_season_value_identity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/03_r1_points_semantic_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/04_player_season_additivity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/05_realized_vs_rate_allocated_stint_semantics.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/06_realized_stint_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/07_team_r1_points.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/08_team_decomposition_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/09_league_residual_identity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/10_league_residual_interpretation.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/11_ability_vs_value_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/12_r1_point_to_win_dimensional_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/13_r1_win_estimand_classification.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/14_cumulative_name_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/15_r1_points_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/16_r1_wineq_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/17_player_season_r1_value.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/18_player_team_r1_value.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/19_team_r1_value.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/20_baseline_aware_consistency.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/21_posterior_vs_realized_value_diagnostic.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/22_low_exposure_value_audit.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/23_rate_vs_value_interpretation.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/24_context_dependence_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/25_cross_season_formula_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/26_future_historical_backfill_contract.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/27_product_field_contract.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/28_future_product_copy.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/29_conventional_war_future_requirements.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/30_r1_value_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/31_m16l2_reserved_protocol.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/32_parameter_integrity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/33_2025_26_holdout_guard.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/34_model_health.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/35_readiness_decision.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/36_full_audit.md,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/raw/r1_value_freeze.hash.txt,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l1_2/raw/r1_value_freeze_body.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/00_preopen_freeze.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/01_prerequisite_reproduction.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/02_reserved_structural_precheck.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/03_reserved_open_marker.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/04_reserved_team_outcomes.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/05_reserved_player_r1_points.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/06_reserved_raw_value_identity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/07_reserved_player_team_r1_points.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/08_reserved_stint_conservation.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/09_reserved_team_r1_points.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/10_reserved_r1_baseline.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/11_reserved_unassigned_residual.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/12_primary_accounting_test.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/13_reserved_league_identity.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/14_reserved_win_equivalent_accounting.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/15_p1_reserved_calibration.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/16_cross_season_distribution_stability.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/17_r1_formula_stability.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/18_reserved_baseline_behavior.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/19_reserved_unassigned_behavior.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/20_reserved_posterior_vs_realized.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/21_primary_reserved_verdict.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/22_reserved_result_seal.json,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/23_reserved_player_research_output.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
reports/m16l2/24_reserved_team_research_output.csv,ANALYTICS_ONLY,MODEL_LOGIC,NO
