side,focalId,credit,actualV,meanRep,identityResidual,support
def,203944,0.035603598624815325,1.0810846285531166,1.116688227177932,0,WEAK_SUPPORT
off,1630162,0.0133863547936941,1.161001224649221,1.1476148698555269,0,WEAK_SUPPORT
off,1630183,-0.08951568983616665,1.161001224649221,1.2505169144853876,0,WEAK_SUPPORT
off,201144,0.039616493195955504,1.161001224649221,1.1213847314532654,0,WEAK_SUPPORT
off,203944,-0.021321491589545882,1.161001224649221,1.1823227162387668,0,WEAK_SUPPORT
def,1628384,0.08431924046619876,1.161001224649221,1.2453204651154197,0,WEAK_SUPPORT
def,1628404,-0.02540347016027189,1.161001224649221,1.135597754488949,0,WEAK_SUPPORT
def,1628969,-0.02694858514113152,1.161001224649221,1.1340526395080894,0,WEAK_SUPPORT
def,1628973,-0.007946904499324559,1.161001224649221,1.1530543201498964,0,WEAK_SUPPORT
off,1628384,0.05010688384920359,1.0727977265446058,1.0226908426954022,0,WEAK_SUPPORT
off,1628404,0.023311137554928196,1.0727977265446058,1.0494865889896776,0,WEAK_SUPPORT
off,1628969,-0.0005408030842415368,1.0727977265446058,1.0733385296288473,0,WEAK_SUPPORT
off,1628973,-0.04757154858710888,1.0727977265446058,1.1203692751317147,0,WEAK_SUPPORT
def,1630162,0.08245984993690336,1.0727977265446058,1.1552575764815092,0,WEAK_SUPPORT
def,1630183,0.025381212418698285,1.0727977265446058,1.098178938963304,0,WEAK_SUPPORT
def,201144,-0.05587337176849805,1.0727977265446058,1.0169243547761078,0,WEAK_SUPPORT
def,203944,0.04280627485753041,1.0727977265446058,1.1156040014021362,0,WEAK_SUPPORT
off,1630162,0.04034302508063903,0.9699012725145297,0.9295582474338907,0,WEAK_SUPPORT
off,1630183,-0.0584986491061521,0.9699012725145297,1.0283999216206818,0,WEAK_SUPPORT
off,201144,0.030864349945089575,0.9699012725145297,0.9390369225694402,0,WEAK_SUPPORT
off,203497,-0.009611723140527273,0.9699012725145297,0.979512995655057,0,WEAK_SUPPORT
off,203944,-0.02740875364301043,0.9699012725145297,0.9973100261575402,0,WEAK_SUPPORT
def,1628384,0.11338925896558716,0.9699012725145297,1.083290531480117,0,WEAK_SUPPORT
def,1628404,0.017473179806809735,0.9699012725145297,0.9873744523213395,0,WEAK_SUPPORT
def,1628969,0.017892731209711354,0.9699012725145297,0.9877940037242411,0,WEAK_SUPPORT
def,1628973,0.04482021617164711,0.9699012725145297,1.0147214886861768,0,WEAK_SUPPORT
off,1628384,0.021105135028499644,1.0558847831169673,1.0347796480884677,0,WEAK_SUPPORT
off,1628404,0.04110807129755378,1.0558847831169673,1.0147767118194135,0,WEAK_SUPPORT
off,1628969,0.04909740570210874,1.0558847831169673,1.0067873774148586,0,WEAK_SUPPORT
off,1628973,-0.053562974965647436,1.0558847831169673,1.1094477580826148,0,WEAK_SUPPORT
def,1630162,0.07313781682026699,1.0558847831169673,1.1290225999372343,0,WEAK_SUPPORT
def,1630183,-0.021939131138815737,1.0558847831169673,1.0339456519781516,0,WEAK_SUPPORT
def,201144,-0.044345392493681635,1.0558847831169673,1.0115393906232857,0,WEAK_SUPPORT
def,203497,0.07063214489497116,1.0558847831169673,1.1265169280119385,0,WEAK_SUPPORT
def,203944,0.024093938963211103,1.0558847831169673,1.0799787220801784,0,WEAK_SUPPORT
off,1630162,0.027723077254607764,1.0941047022343304,1.0663816249797227,0,WEAK_SUPPORT
off,1630183,-0.07634124640987805,1.0941047022343304,1.1704459486442085,0,WEAK_SUPPORT
off,201144,0.036366379817018624,1.0941047022343304,1.0577383224173118,0,WEAK_SUPPORT
off,203497,-0.00403205118276162,1.0941047022343304,1.098136753417092,0,WEAK_SUPPORT
off,203944,-0.02586353690660248,1.0941047022343304,1.119968239140933,0,WEAK_SUPPORT
def,1628384,0.10213128252745873,1.0941047022343304,1.1962359847617892,0,WEAK_SUPPORT
def,1628969,-0.005635883311709833,1.0941047022343304,1.0884688189226206,0,WEAK_SUPPORT
def,1628973,0.017928048766833404,1.0941047022343304,1.1120327510011638,0,WEAK_SUPPORT
off,1628384,0.03542781416846341,0.9833940954910273,0.9479662813225639,0,WEAK_SUPPORT
off,1628404,0.032374186030964425,0.9833940954910273,0.9510199094600629,0,WEAK_SUPPORT
off,1628969,0.02471163961175815,0.9833940954910273,0.9586824558792691,0,WEAK_SUPPORT
off,1628973,-0.050590645030771264,0.9833940954910273,1.0339847405217986,0,WEAK_SUPPORT
def,1630162,0.07772981494585285,0.9833940954910273,1.0611239104368801,0,WEAK_SUPPORT
def,1630183,0.0013258623237295541,0.9833940954910273,0.9847199578147569,0,WEAK_SUPPORT
def,203497,0.0642478808263206,0.9833940954910273,1.047641976317348,0,WEAK_SUPPORT
def,203944,0.03329692967545228,0.9833940954910273,1.0166910251664796,0,WEAK_SUPPORT
off,1630162,0.015938627418691897,1.1961877719113998,1.180249144492708,0,WEAK_SUPPORT
off,203944,-0.024710677919517643,1.1961877719113998,1.2208984498309174,0,WEAK_SUPPORT
def,1628384,0.09214143065282987,1.1961877719113998,1.2883292025642297,0,WEAK_SUPPORT
def,1628404,-0.02625954450068657,1.1961877719113998,1.1699282274107132,0,WEAK_SUPPORT
def,1628969,-0.028170612896610825,1.1961877719113998,1.168017159014789,0,WEAK_SUPPORT
def,1628973,-0.007670407307925009,1.1961877719113998,1.1885173646034748,0,WEAK_SUPPORT
off,1628384,0.02971729093362452,1.0961031546528954,1.066385863719271,0,WEAK_SUPPORT
off,1628969,-0.003178891352728641,1.0961031546528954,1.099282046005624,0,WEAK_SUPPORT
def,1630162,0.07933981678401558,1.0961031546528954,1.175442971436911,0,WEAK_SUPPORT
def,203497,0.05954182266943486,1.0961031546528954,1.1556449773223303,0,WEAK_SUPPORT
off,201144,0.02302057058289886,0.9873846548780043,0.9643640842951055,0,WEAK_SUPPORT
off,203497,-0.10470272143419468,0.9873846548780043,1.092087376312199,0,WEAK_SUPPORT
def,1628384,0.127348491339901,0.9873846548780043,1.1147331462179053,0,WEAK_SUPPORT
def,1628404,-0.06406093258029932,0.9873846548780043,0.923323722297705,0,WEAK_SUPPORT
off,1628404,0.06271415536540115,1.2248458059203053,1.1621316505549042,0,WEAK_SUPPORT
off,1628973,0.008599349870125339,1.2248458059203053,1.21624645605018,0,WEAK_SUPPORT
def,1630183,0.015507014893682447,1.2248458059203053,1.2403528208139878,0,WEAK_SUPPORT
def,201144,-0.14624173291518083,1.2248458059203053,1.0786040730051245,0,WEAK_SUPPORT
def,203497,0.07760767906418775,1.2248458059203053,1.302453484984493,0,WEAK_SUPPORT
def,203944,0.027976237302944407,1.2248458059203053,1.2528220432232497,0,WEAK_SUPPORT
off,1630162,0.06298884723222087,1.216607156169804,1.153618308937583,0,WEAK_SUPPORT
off,1630183,-0.12074336419747222,1.216607156169804,1.3373505203672762,0,WEAK_SUPPORT
off,203497,-0.10126637239847591,1.216607156169804,1.3178735285682799,0,WEAK_SUPPORT
off,203944,-0.05856151672230703,1.216607156169804,1.275168672892111,0,WEAK_SUPPORT
def,1628404,-0.08314740322054148,1.216607156169804,1.1334597529492625,0,WEAK_SUPPORT
def,1628969,-0.0408056995536914,1.216607156169804,1.1758014566161126,0,WEAK_SUPPORT
def,1628973,0.05142437508753939,1.216607156169804,1.2680315312573434,0,WEAK_SUPPORT
off,1628384,0.034992145965154764,0.922022082179099,0.8870299362139442,0,WEAK_SUPPORT
off,1628404,0.057790553983929294,0.922022082179099,0.8642315281951697,0,WEAK_SUPPORT
off,1628969,-0.04018152331635538,0.922022082179099,0.9622036054954544,0,WEAK_SUPPORT
off,1628973,0.01622466439677095,0.922022082179099,0.905797417782328,0,WEAK_SUPPORT
def,1630162,0.08485981951206356,0.922022082179099,1.0068819016911625,0,WEAK_SUPPORT
def,1630183,0.036505060493496555,0.922022082179099,0.9585271426725955,0,WEAK_SUPPORT
def,203497,0.07112314570000944,0.922022082179099,0.9931452278791084,0,WEAK_SUPPORT
def,203944,0.03685588084321234,0.922022082179099,0.9588779630223113,0,WEAK_SUPPORT
off,1630162,0.05889309415273458,1.3340655708247908,1.2751724766720562,0,WEAK_SUPPORT
off,1630183,-0.16195835278261828,1.3340655708247908,1.496023923607409,0,WEAK_SUPPORT
off,203497,-0.11235967676235115,1.3340655708247908,1.446425247587142,0,WEAK_SUPPORT
off,203944,-0.07197241733562088,1.3340655708247908,1.4060379881604117,0,WEAK_SUPPORT
def,1628384,0.14176956157365606,1.3340655708247908,1.4758351323984469,0,WEAK_SUPPORT
def,1628404,-0.11471492552769869,1.3340655708247908,1.2193506452970921,0,WEAK_SUPPORT
def,1628969,-0.07548486931628928,1.3340655708247908,1.2585807015085015,0,WEAK_SUPPORT
def,1628973,0.01935372903729804,1.3340655708247908,1.3534192998620889,0,WEAK_SUPPORT
off,1628384,0.05126865606520936,0.9033323315081663,0.8520636754429569,0,WEAK_SUPPORT
off,1628404,0.05174668307273922,0.9033323315081663,0.8515856484354271,0,WEAK_SUPPORT
off,1628969,-0.05887427918333754,0.9033323315081663,0.9622066106915038,0,WEAK_SUPPORT
off,1628973,0.020546251314531472,0.9033323315081663,0.8827860801936348,0,WEAK_SUPPORT
def,1630162,0.08925312455005929,0.9033323315081663,0.9925854560582256,0,WEAK_SUPPORT
def,1630183,0.055605023116834795,0.9033323315081663,0.9589373546250011,0,WEAK_SUPPORT
def,203497,0.06560686821893447,0.9033323315081663,0.9689391997271007,0,WEAK_SUPPORT
def,203944,0.04462956007922314,0.9033323315081663,0.9479618915873894,0,WEAK_SUPPORT
def,1628404,-0.13153704228444463,1.4027893469759565,1.2712523046915118,0,WEAK_SUPPORT
off,1627750,-0.018403911955592323,1.2717007572273902,1.2901046691829825,0,WEAK_SUPPORT
off,1629008,0.07772143997193948,1.2717007572273902,1.1939793172554507,0,WEAK_SUPPORT
off,1631128,-0.014993605471761207,1.2717007572273902,1.2866943626991514,0,WEAK_SUPPORT
off,203999,0.03474773149398258,1.2717007572273902,1.2369530257334076,0,WEAK_SUPPORT
def,1628389,0.04570215759025076,1.2717007572273902,1.317402914817641,0,WEAK_SUPPORT
def,1629312,0.020125285204088517,1.2717007572273902,1.2918260424314787,0,WEAK_SUPPORT
def,1629639,-0.03481995839428742,1.2717007572273902,1.2368807988331028,0,WEAK_SUPPORT
off,1628389,0.04206181363857575,1.1493795605305877,1.107317746892012,0,WEAK_SUPPORT
off,1629312,-0.06220747961170425,1.1493795605305877,1.211587040142292,0,WEAK_SUPPORT
off,1629639,0.013271244423103346,1.1493795605305877,1.1361083161074843,0,WEAK_SUPPORT
def,1627750,-0.03787571656501898,1.1493795605305877,1.1115038439655687,0,WEAK_SUPPORT
def,1629008,0.00006929025438529024,1.1493795605305877,1.149448850784973,0,WEAK_SUPPORT
def,1631128,0.03888495184857721,1.1493795605305877,1.1882645123791649,0,WEAK_SUPPORT
def,203999,0.05132079778225851,1.1493795605305877,1.2007003583128462,0,WEAK_SUPPORT
off,1627750,-0.041553232003396,1.3339014609584472,1.3754546929618432,0,WEAK_SUPPORT
off,1629008,0.08621214363669782,1.3339014609584472,1.2476893173217494,0,WEAK_SUPPORT
off,1631128,-0.011784596287915061,1.3339014609584472,1.3456860572463623,0,WEAK_SUPPORT
off,203999,0.03585252266463512,1.3339014609584472,1.298048938293812,0,WEAK_SUPPORT
def,1628389,0.02449322415485522,1.3339014609584472,1.3583946851133024,0,WEAK_SUPPORT
def,1629312,0.020363200940411996,1.3339014609584472,1.3542646618988592,0,WEAK_SUPPORT
def,1629639,-0.027056545587888836,1.3339014609584472,1.3068449153705584,0,WEAK_SUPPORT
off,1628389,0.05566340421996707,1.1281768761437976,1.0725134719238305,0,WEAK_SUPPORT
off,1629639,0.03318124329333827,1.1281768761437976,1.0949956328504593,0,WEAK_SUPPORT
def,1627750,-0.020489979321268503,1.1281768761437976,1.107686896822529,0,WEAK_SUPPORT
def,1629008,0.009135863970292757,1.1281768761437976,1.1373127401140903,0,WEAK_SUPPORT
def,1631128,0.036004066592337125,1.1281768761437976,1.1641809427361347,0,WEAK_SUPPORT
def,203999,0.04995590738454059,1.1281768761437976,1.1781327835283382,0,WEAK_SUPPORT
off,203999,0.03874728873134092,1.1571024543639583,1.1183551656326174,0,WEAK_SUPPORT
def,1628389,0.012857121232127566,1.1571024543639583,1.1699595755960859,0,WEAK_SUPPORT
off,1628389,0.048174111712160794,1.0640830107336856,1.0159088990215248,0,WEAK_SUPPORT
def,203999,0.04403941124493471,1.0640830107336856,1.1081224219786203,0,WEAK_SUPPORT
off,1627750,-0.06947099463100459,1.2739366957964882,1.3434076904274928,0,WEAK_SUPPORT
off,203999,0.03962216068329805,1.2739366957964882,1.2343145351131901,0,WEAK_SUPPORT
def,1626179,0.019658458750389407,1.2739366957964882,1.2935951545468776,0,WEAK_SUPPORT
def,1629639,-0.01708784751531023,1.2739366957964882,1.256848848281178,0,WEAK_SUPPORT
off,1627750,-0.046813033458857234,1.2373382010035785,1.2841512344624357,0,WEAK_SUPPORT
off,1629008,0.10073914793815919,1.2373382010035785,1.1365990530654193,0,WEAK_SUPPORT
def,1626179,0.01877847394915766,1.2373382010035785,1.2561166749527362,0,WEAK_SUPPORT
def,1629639,-0.026389559908644555,1.2373382010035785,1.210948641094934,0,WEAK_SUPPORT
off,1626179,-0.03817225675564595,1.066713703275823,1.1048859600314689,0,WEAK_SUPPORT
off,1629639,0.02929943496815457,1.066713703275823,1.0374142683076684,0,WEAK_SUPPORT
def,1627750,-0.032493959390014426,1.066713703275823,1.0342197438858085,0,WEAK_SUPPORT
def,1629008,0.018467231540271856,1.066713703275823,1.0851809348160948,0,WEAK_SUPPORT
off,1627750,-0.04838908432446787,1.2838013197593399,1.3321904040838077,0,WEAK_SUPPORT
off,1629008,0.09225778331522272,1.2838013197593399,1.1915435364441171,0,WEAK_SUPPORT
off,1631128,-0.017759153229506497,1.2838013197593399,1.3015604729888464,0,WEAK_SUPPORT
def,1626179,0.017547104702811955,1.2838013197593399,1.3013484244621518,0,WEAK_SUPPORT
def,1629639,-0.025072162269032416,1.2838013197593399,1.2587291574903074,0,WEAK_SUPPORT
off,1626179,-0.04420832092915905,1.0005557333754467,1.0447640543046057,0,WEAK_SUPPORT
off,1628389,0.0590406121228918,1.0005557333754467,0.9415151212525549,0,WEAK_SUPPORT
def,1629008,0.013321590196281985,1.0005557333754467,1.0138773235717287,0,WEAK_SUPPORT
def,1631128,0.03669722705651579,1.0005557333754467,1.0372529604319625,0,WEAK_SUPPORT
def,203999,0.05175507726021489,1.0005557333754467,1.0523108106356616,0,WEAK_SUPPORT
off,1627750,-0.056677067485686905,1.22464085418158,1.281317921667267,0,WEAK_SUPPORT
off,1631128,-0.006163317580946126,1.22464085418158,1.2308041717625262,0,WEAK_SUPPORT
off,203999,0.0372051550231125,1.22464085418158,1.1874356991584676,0,WEAK_SUPPORT
def,1626179,0.018173580566018588,1.22464085418158,1.2428144347475987,0,WEAK_SUPPORT
def,1628389,0.008995242440259954,1.22464085418158,1.23363609662184,0,WEAK_SUPPORT
off,1628389,0.06051313959421545,0.8908878349932113,0.8303746953989959,0,WEAK_SUPPORT
off,1629639,0.04337747655259716,0.8908878349932113,0.8475103584406142,0,WEAK_SUPPORT
def,1627750,-0.00914118569041611,0.8908878349932113,0.8817466493027952,0,WEAK_SUPPORT
def,1631128,0.033709888332128735,0.8908878349932113,0.9245977233253401,0,WEAK_SUPPORT
def,203999,0.04754596425203805,0.8908878349932113,0.9384337992452494,0,WEAK_SUPPORT
off,1627750,-0.06921819777906024,1.4300126920125535,1.4992308897916138,0,WEAK_SUPPORT
off,1631128,0.004946262221868558,1.4300126920125535,1.425066429790685,0,WEAK_SUPPORT
off,203999,0.03948088501879843,1.4300126920125535,1.3905318069937551,0,WEAK_SUPPORT
def,1628389,-0.006859718622745925,1.4300126920125535,1.4231529733898076,0,WEAK_SUPPORT
def,1629639,-0.017204759727966534,1.4300126920125535,1.412807932284587,0,WEAK_SUPPORT
off,1628389,0.07664653085575923,0.9196652482489672,0.843018717393208,0,WEAK_SUPPORT
off,1629312,-0.054130591850904075,0.9196652482489672,0.9737958400998713,0,WEAK_SUPPORT
off,1629639,0.03946465723127446,0.9196652482489672,0.8802005910176928,0,WEAK_SUPPORT
def,1627750,-0.034292328291864016,0.9196652482489672,0.8853729199571032,0,WEAK_SUPPORT
def,1629008,0.03685012432108725,0.9196652482489672,0.9565153725700545,0,WEAK_SUPPORT
def,1631128,0.04155408418883544,0.9196652482489672,0.9612193324378027,0,WEAK_SUPPORT
def,203999,0.06302177371279671,0.9196652482489672,0.9826870219617639,0,WEAK_SUPPORT
off,1627750,-0.06064810067633597,1.519705229902095,1.580353330578431,0,WEAK_SUPPORT
off,1629008,0.10589316715202224,1.519705229902095,1.4138120627500728,0,WEAK_SUPPORT
off,1631128,-0.03393848342212036,1.519705229902095,1.5536437133242154,0,WEAK_SUPPORT
off,203999,0.03232503747719884,1.519705229902095,1.4873801924248962,0,WEAK_SUPPORT
def,1628389,0.01855107084637031,1.519705229902095,1.5382563007484653,0,WEAK_SUPPORT
def,1629312,0.021158111294612425,1.519705229902095,1.5408633411967074,0,WEAK_SUPPORT
def,1629639,-0.021756728584398033,1.519705229902095,1.497948501317697,0,WEAK_SUPPORT
off,1628389,0.07191205067677209,0.9235737210675854,0.8516616703908133,0,WEAK_SUPPORT
off,1629312,-0.0550924002710077,0.9235737210675854,0.9786661213385931,0,WEAK_SUPPORT
off,1629639,0.043091515005690195,0.9235737210675854,0.8804822060618952,0,WEAK_SUPPORT
def,1627750,-0.022790257976927575,0.9235737210675854,0.9007834630906578,0,WEAK_SUPPORT
def,1629008,0.027762497656875773,0.9235737210675854,0.9513362187244612,0,WEAK_SUPPORT
def,1631128,0.038238205798946545,0.9235737210675854,0.9618119268665319,0,WEAK_SUPPORT
def,203999,0.05694111091595333,0.9235737210675854,0.9805148319835387,0,WEAK_SUPPORT
off,1627750,-0.061728471440095634,1.523043818481883,1.5847722899219787,0,WEAK_SUPPORT
off,1629008,0.09795359357461164,1.523043818481883,1.4250902249072714,0,WEAK_SUPPORT
off,1631128,-0.01748130565024031,1.523043818481883,1.5405251241321234,0,WEAK_SUPPORT
off,203999,0.035295247194116364,1.523043818481883,1.4877485712877667,0,WEAK_SUPPORT
def,1628389,0.009965306751648084,1.523043818481883,1.5330091252335312,0,WEAK_SUPPORT
def,1629312,0.020775572659821773,1.523043818481883,1.5438193911417049,0,WEAK_SUPPORT
def,1629639,-0.020668570577444978,1.523043818481883,1.502375247904438,0,WEAK_SUPPORT
off,1628389,0.0704123023054326,0.8838879700132103,0.8134756677077777,0,WEAK_SUPPORT
off,1629312,-0.055306974198169545,0.8838879700132103,0.9391949442113798,0,WEAK_SUPPORT
def,203999,0.052210179511346544,0.8838879700132103,0.9360981495245568,0,WEAK_SUPPORT
off,1627750,-0.07419029291717316,1.3178640428811137,1.3920543357982869,0,WEAK_SUPPORT
off,203999,0.0375266554127045,1.3178640428811137,1.2803373874684092,0,WEAK_SUPPORT
def,1626179,0.021638498402666295,1.3178640428811137,1.33950254128378,0,WEAK_SUPPORT
def,1628389,-0.005711493883832519,1.3178640428811137,1.3121525489972812,0,WEAK_SUPPORT
off,1626179,-0.05361187353631636,0.9245385321051087,0.9781504056414251,0,WEAK_SUPPORT
off,1628389,0.05682098453330919,0.9245385321051087,0.8677175475717995,0,WEAK_SUPPORT
def,1627750,-0.005390832684312508,0.9245385321051087,0.9191476994207962,0,WEAK_SUPPORT
def,203999,0.04475329878139622,0.9245385321051087,0.969291830886505,0,WEAK_SUPPORT
off,1626179,-0.003272768372388324,1.0291755519742964,1.0324483203466848,0,WEAK_SUPPORT
off,1629639,0.11692840279281602,1.0291755519742964,0.9122471491814804,0,WEAK_SUPPORT
def,1627750,0.03267265337463954,1.0291755519742964,1.061848205348936,0,WEAK_SUPPORT
def,1629008,-0.010769475337674583,1.0291755519742964,1.0184060766366219,0,WEAK_SUPPORT
off,1627750,-0.05044608925756355,1.420870756464947,1.4713168457225105,0,WEAK_SUPPORT
off,1629008,0.1131454177342246,1.420870756464947,1.3077253387307224,0,WEAK_SUPPORT
def,1626179,-0.09998900240823927,1.420870756464947,1.3208817540567077,0,WEAK_SUPPORT
def,1629639,0.05915286389389096,1.420870756464947,1.480023620358838,0,WEAK_SUPPORT
off,1626179,-0.012211318618906564,1.032450288585584,1.0446616072044905,0,WEAK_SUPPORT
off,1629639,0.1302964596314603,1.032450288585584,0.9021538289541237,0,WEAK_SUPPORT
def,1627750,0.04590363679213727,1.032450288585584,1.0783539253777212,0,WEAK_SUPPORT
def,1629008,-0.006689063715858312,1.032450288585584,1.0257612248697257,0,WEAK_SUPPORT
off,1627750,-0.07317408121879487,1.403477527966884,1.476651609185679,0,WEAK_SUPPORT
off,1629008,0.12209664378767981,1.403477527966884,1.2813808841792043,0,WEAK_SUPPORT
def,1626179,-0.09570914946338704,1.403477527966884,1.307768378503497,0,WEAK_SUPPORT
def,1629639,0.06672142301252904,1.403477527966884,1.470198950979413,0,WEAK_SUPPORT
off,1626179,-0.02210293162966348,0.817497323456533,0.8396002550861965,0,WEAK_SUPPORT
off,1628389,0.06322950728976229,0.817497323456533,0.7542678161667707,0,WEAK_SUPPORT
off,1629639,0.14451435163933024,0.817497323456533,0.6729829718172028,0,WEAK_SUPPORT
def,1627750,0.06080765272233213,0.817497323456533,0.8783049761788652,0,WEAK_SUPPORT
def,1631128,0.05653609411274707,0.817497323456533,0.8740334175692801,0,WEAK_SUPPORT
off,1627750,-0.0796922745581321,1.2061498524985779,1.28584212705671,0,WEAK_SUPPORT
off,1631128,-0.06317596789426094,1.2061498524985779,1.2693258203928388,0,WEAK_SUPPORT
def,1626179,-0.09610886544269692,1.2061498524985779,1.110040987055881,0,WEAK_SUPPORT
def,1628389,0.00007344426646405111,1.2061498524985779,1.206223296765042,0,WEAK_SUPPORT
def,1629639,0.06973592418199615,1.2061498524985779,1.275885776680574,0,WEAK_SUPPORT
off,1626179,-0.029663896225958997,1.0275321241129145,1.0571960203388735,0,WEAK_SUPPORT
off,1627752,0.028107143523877776,1.077102786524096,1.0489956430002183,0,WEAK_SUPPORT
off,201572,-0.0410927890973094,1.077102786524096,1.1181955756214055,0,WEAK_SUPPORT
off,203081,0.01237019069262879,1.077102786524096,1.0647325958314673,0,WEAK_SUPPORT
off,203507,0.005653904147542299,1.077102786524096,1.0714488823765538,0,WEAK_SUPPORT
def,1627751,0.12138032969653789,1.077102786524096,1.198483116220634,0,WEAK_SUPPORT
def,1629628,-0.06968370993984574,1.077102786524096,1.0074190765842503,0,WEAK_SUPPORT
def,1630567,0.0258598974732982,1.077102786524096,1.1029626839973943,0,WEAK_SUPPORT
def,1641711,0.00510125123219618,1.077102786524096,1.0822040377562923,0,WEAK_SUPPORT
off,1627751,-0.029402680643518808,1.0749590126106086,1.1043616932541274,0,WEAK_SUPPORT
off,1629628,-0.022653778408330272,1.0749590126106086,1.0976127910189388,0,WEAK_SUPPORT
off,1630567,-0.04174151312139607,1.0749590126106086,1.1167005257320046,0,WEAK_SUPPORT
off,1641711,0.057041443157158644,1.0749590126106086,1.01791756945345,0,WEAK_SUPPORT
def,1627752,-0.014438205046414687,1.0749590126106086,1.0605208075641939,0,WEAK_SUPPORT
def,201572,0.014366663908193633,1.0749590126106086,1.0893256765188022,0,WEAK_SUPPORT
def,203081,-0.04621671920081849,1.0749590126106086,1.02874229340979,0,WEAK_SUPPORT
def,203507,0.10847180804658563,1.0749590126106086,1.1834308206571942,0,WEAK_SUPPORT
off,1627752,-0.014531670557941023,1.3991258641071223,1.4136575346650633,0,WEAK_SUPPORT
off,201572,-0.04403002876111328,1.3991258641071223,1.4431558928682355,0,WEAK_SUPPORT
off,203081,0.03152614541168042,1.3991258641071223,1.3675997186954418,0,WEAK_SUPPORT
off,203507,-0.004204986648156606,1.3991258641071223,1.4033308507552789,0,WEAK_SUPPORT
def,1627751,0.12512031720667127,1.3991258641071223,1.5242461813137935,0,WEAK_SUPPORT
def,1629628,-0.060036156808786156,1.3991258641071223,1.339089707298336,0,WEAK_SUPPORT
def,1630567,-0.013007097138656887,1.3991258641071223,1.3861187669684654,0,WEAK_SUPPORT
def,1641711,-0.025262383430586288,1.3991258641071223,1.373863480676536,0,WEAK_SUPPORT
off,1627751,-0.0322497941394464,1.097327365848983,1.1295771599884294,0,WEAK_SUPPORT
off,1629628,-0.026908567779849957,1.097327365848983,1.124235933628833,0,WEAK_SUPPORT
off,1641711,0.03336622844247894,1.097327365848983,1.063961137406504,0,WEAK_SUPPORT
def,1627752,-0.015584833247648255,1.097327365848983,1.0817425326013348,0,WEAK_SUPPORT
def,201572,-0.0027337600006729357,1.097327365848983,1.0945936058483101,0,WEAK_SUPPORT
def,203081,-0.056752418225568535,1.097327365848983,1.0405749476234145,0,WEAK_SUPPORT
def,203507,0.1059028666910724,1.097327365848983,1.2032302325400555,0,WEAK_SUPPORT
off,203081,0.020474005428768427,1.1868961766708561,1.1664221712420877,0,WEAK_SUPPORT
off,203507,0.03127469394853666,1.1868961766708561,1.1556214827223195,0,WEAK_SUPPORT
def,1627751,0.10888879070917246,1.1868961766708561,1.2957849673800286,0,WEAK_SUPPORT
def,1629628,-0.07365851406379198,1.1868961766708561,1.1132376626070641,0,WEAK_SUPPORT
def,1641711,-0.014737497504837327,1.1868961766708561,1.1721586791660188,0,WEAK_SUPPORT
off,203507,0.030581297573723853,1.3046413492865756,1.2740600517128517,0,WEAK_SUPPORT
def,1630567,-0.027410444309305504,1.3046413492865756,1.27723090497727,0,WEAK_SUPPORT
off,1630567,-0.02879712534041945,0.9767784114482937,1.0055755367887131,0,WEAK_SUPPORT
def,203507,0.09022934509978986,0.9767784114482937,1.0670077565480836,0,WEAK_SUPPORT
off,1630567,-0.05130669193048121,0.9822847236607439,1.0335914155912251,0,WEAK_SUPPORT
def,201572,0.02078953851181975,0.9822847236607439,1.0030742621725637,0,WEAK_SUPPORT
def,203081,-0.05678953237060491,0.9822847236607439,0.925495191290139,0,WEAK_SUPPORT
off,201572,-0.026189584485715844,1.473185389719235,1.499374974204951,0,WEAK_SUPPORT
off,203081,0.055190295267416145,1.473185389719235,1.417995094451819,0,WEAK_SUPPORT
def,1630567,-0.03168280329224182,1.473185389719235,1.4415025864269932,0,WEAK_SUPPORT
off,1630567,-0.04553924318223945,1.0307445483522033,1.0762837915344428,0,WEAK_SUPPORT
def,201572,0.0019056348087773678,1.0307445483522033,1.0326501831609807,0,WEAK_SUPPORT
def,203081,-0.06842404663106494,1.0307445483522033,0.9623205017211384,0,WEAK_SUPPORT
off,201572,-0.04395231688931678,1.456007295034865,1.4999596119241818,0,WEAK_SUPPORT
off,203081,0.0415890539607402,1.456007295034865,1.4144182410741248,0,WEAK_SUPPORT
def,1630567,-0.03120976295914235,1.456007295034865,1.4247975320757227,0,WEAK_SUPPORT
off,1629628,-0.016537051553325743,0.9551257079753595,0.9716627595286852,0,WEAK_SUPPORT
off,1630567,-0.03757679451115503,0.9551257079753595,0.9927025024865145,0,WEAK_SUPPORT
off,1641711,0.028415892322720016,0.9551257079753595,0.9267098156526394,0,WEAK_SUPPORT
def,1627752,0.025213379854079232,0.9551257079753595,0.9803390878294387,0,WEAK_SUPPORT
def,201572,-0.019186056884916813,0.9551257079753595,0.9359396510904426,0,WEAK_SUPPORT
def,203081,-0.07851279673252387,0.9551257079753595,0.8766129112428356,0,WEAK_SUPPORT
def,203507,0.08267241736181519,0.9551257079753595,1.0377981253371746,0,WEAK_SUPPORT
off,201572,-0.0550572025117666,1.5165608079222905,1.5716180104340571,0,WEAK_SUPPORT
off,203081,0.040114258179862805,1.5165608079222905,1.4764465497424277,0,WEAK_SUPPORT
off,203507,0.007690256396027051,1.5165608079222905,1.5088705515262635,0,WEAK_SUPPORT
