season,playerId,player,teamId,drbl100_400,drbl100_full,deltaDRBL,absoluteDeltaDRBL,rank400,rankFull,rankChange,P400,PFull,LN400,LNFull,B400,BFull,fused400,fusedFull,posterior400,posteriorFull,war400,warFull,poss400,possFull
2024-25,1631099,Keegan Murray,1610612758,-0.5045,-0.2847,0.21979999999999994,0.21979999999999994,367,356,11,-0.63,-0.05,2.58,0.81,0.1,0.16,-0.53,-0.29,-0.5045,-0.2847,-0.48760423217935195,-0.47538533620284684,4071,10655
2024-25,1631223,David Roddy,1610612737,-0.995,-0.4325,0.5625,0.5625,446,408,38,-0.62,-0.48,-2.22,-1.45,-0.3,-0.14,-1.2034,-0.48,-0.995,-0.4325,-0.3145105206209833,-0.48746215076371896,999,1823
2024-25,1642345,Oso Ighodaro,1610612756,-0.2093,-0.3342,-0.12489999999999998,0.12489999999999998,254,378,-124,-0.08,-0.36,1.87,0.69,-0.35,-0.33,-0.24,-0.35,-0.2093,-0.3342,0.39215719758625806,-0.5033792723736156,1316,4222
2024-25,1642266,Ja'Kobe Walter,1610612761,-0.7453,-0.3262,0.4191,0.4191,418,373,45,-0.53,0.18,2.7,0.71,0.02,-0.04,-0.86,-0.34,-0.7453,-0.3262,-0.7973152889882749,-0.5059460589635296,1288,4721
2024-25,1631247,Luke Travers,1610612739,-0.4176,-1.2814,-0.8638000000000001,0.8638000000000001,341,536,-195,-1.66,-3.98,-0.24,-0.06,-0.11,0,-0.9462,-2.02,-0.4176,-1.2814,-0.3555441508087485,-0.5367900039922526,158,347
2024-25,1641783,Tristan da Silva,1610612753,-0.3413,-0.3104,0.030899999999999983,0.030899999999999983,311,367,-56,0.04,-0.5,-2.49,-0.32,-0.15,-0.04,-0.37,-0.32,-0.3413,-0.3104,-0.1320301240073829,-0.5418001290414133,2442,6500
2024-25,203482,Kelly Olynyk,1610612761,0.0075,-0.3604,-0.3679,0.3679,172,392,-220,0.27,-0.35,0,2.91,-0.12,-0.09,0.0126,-0.38,0.0075,-0.3604,0.10407615945205903,-0.5832924174047112,380,3675
2024-25,1641842,Ronald Holland II,1610612765,-0.6961,-0.3277,0.36840000000000006,0.36840000000000006,408,374,34,-0.79,-0.29,-1.19,-2.91,-0.31,-0.31,-0.77,-0.34,-0.6961,-0.3277,0.4643728319546071,-0.5837007458369198,1756,5334
2024-25,1630311,Pat Spencer,1610612744,-0.1933,-0.6371,-0.4438,0.4438,247,459,-212,-0.91,-1.08,0.6,-1.26,0.13,0.21,-0.4,-0.76,-0.1933,-0.6371,0.056770540685529496,-0.5970940389976107,172,1037
2024-25,1641725,Trey Alexander,1610612743,-0.3252,-1.0704,-0.7452000000000001,0.7452000000000001,304,518,-214,-1.48,-2.91,0.24,-0.05,0,-0.17,-0.6693,-1.51,-0.3252,-1.0704,-0.335204639171517,-0.5984763867465157,189,487
2024-25,1642530,Yuki Kawamura,1610612763,-0.909,-1.3644,-0.4554,0.4554,439,540,-101,-3.96,-1.72,-0.07,0.42,-0.23,-0.08,-2.105,-2.1,-0.909,-1.3644,-0.8982934692424491,-0.6203310770539222,146,371
2024-25,1631120,JD Davison,1610612738,-0.5893,-1.5032,-0.9139,0.9139,386,544,-158,-2.56,-2.96,-0.94,-2.77,-0.64,-0.32,-1.83,-2.39,-0.5893,-1.5032,-0.6041417185636251,-0.6377488697125699,68,339
2024-25,1642277,Johnny Furphy,1610612754,-0.4974,-0.5413,-0.043899999999999995,0.043899999999999995,366,434,-68,0.4,0.47,1.22,0.96,0.1,0.02,-0.63,-0.61,-0.4974,-0.5413,0.22934434487996752,-0.6803022995165279,690,1577
2024-25,201959,Taj Gibson,1610612766,-0.5777,-0.5351,0.04259999999999997,0.04259999999999997,385,432,-47,-0.74,-0.72,-1.6,-0.88,-0.26,-0.13,-0.77,-0.6,-0.5777,-0.5351,-0.14556215919827994,-0.6959520255418036,598,1649
2024-25,1626196,Josh Richardson,1610612748,-1.3127,-1.1167,0.19599999999999995,0.19599999999999995,467,523,-56,-1.91,-1.91,-2.41,-1.79,-0.25,-0.09,-1.7669,-1.503,-1.3127,-1.1167,-0.8346929172190556,-0.7506442200674451,578,578
2024-25,1630245,Ayo Dosunmu,1610612741,-0.2181,-0.3387,-0.12060000000000001,0.12060000000000001,258,382,-124,-0.12,-0.22,-3.43,-0.83,-0.13,-0.08,-0.23,-0.35,-0.2181,-0.3387,0.9421930428013671,-0.755181202647539,3641,5993
2024-25,1642402,Enrique Freeman,1610612754,-0.4009,-0.9019,-0.5010000000000001,0.5010000000000001,334,496,-162,-0.69,-0.71,-0.52,-1.71,-0.08,-0.6,-0.56,-1.13,-0.4009,-0.9019,-0.20086412039485138,-0.7711646455974766,497,791
2024-25,1628964,Mo Bamba,1610612746,-0.0312,-0.5706,-0.5394,0.5394,189,442,-253,-1.27,-0.98,-2.45,-3.29,0,0.02,-0.04,-0.64,-0.0312,-0.5706,-0.21000539580048475,-0.7822865835920736,656,1645
2024-25,1631213,Tyrese Martin,1610612751,0.8283,-0.3565,-1.1848,1.1848,19,388,-369,1.3,-0.33,-0.82,-1.72,-0.18,-0.06,1.06,-0.37,0.8283,-0.3565,0.9362431627463401,-0.8097491953909214,825,5298
2024-25,1630192,Zeke Nnaji,1610612743,-0.5674,-0.472,0.09540000000000004,0.09540000000000004,382,419,-37,-1.53,0.19,-3.22,-0.16,0.05,-0.08,-0.96,-0.51,-0.5674,-0.472,-0.5299928980999398,-0.8130850080646769,274,2487
2024-25,1631311,Lester Quinones,1610612755,-0.2798,-0.9471,-0.6673,0.6673,285,499,-214,-1.77,-0.29,-0.25,-0.66,-0.32,0.11,-1.0679,-1.19,-0.2798,-0.9471,-0.3006770394626777,-0.8135819659240318,71,780
2024-25,1641737,Adem Bona,1610612755,0.1807,-0.408,-0.5887,0.5887,118,404,-286,-0.23,0.43,1.03,1.36,-0.19,-0.37,0.28,-0.43,0.1807,-0.408,-0.1778549931061459,-0.8564140960864806,411,3716
2024-25,1629651,Nic Claxton,1610612751,-0.0821,-0.3313,-0.24919999999999998,0.24919999999999998,203,376,-173,0.11,-0.19,-1,-2.19,-0.23,-0.12,-0.09,-0.34,-0.0821,-0.3313,0.5339629842869413,-0.8754362622528533,2076,7622
2024-25,1630173,Precious Achiuwa,1610612752,0.0006,-0.3747,-0.37529999999999997,0.37529999999999997,175,398,-223,-1.41,-0.63,0,-3.9,-0.21,-0.1,0.0008,-0.39,0.0006,-0.3747,0.19672612586176233,-0.8804555818514286,487,4884
2024-25,1629629,Cam Reddish,1610612747,-0.2415,-0.491,-0.2495,0.2495,271,422,-151,-0.46,-0.51,-0.7,-0.91,-0.02,-0.29,-0.27,-0.53,-0.2415,-0.491,0.15471339810194873,-0.8953323628045875,1621,2518
2024-25,203501,Tim Hardaway Jr.,1610612765,-0.0187,-0.3227,-0.304,0.304,187,371,-184,-0.73,-0.03,-2.39,-2.6,-0.04,-0.05,-0.02,-0.33,-0.0187,-0.3227,-0.9078399046118198,-0.9031857138473796,2712,8864
2024-25,201599,DeAndre Jordan,1610612743,-0.6788,-0.4671,0.21169999999999994,0.21169999999999994,405,417,-12,-1.12,-0.54,-0.25,-0.78,-0.3,-0.19,-0.92,-0.5,-0.6788,-0.4671,-0.4254522657797311,-0.9075171002733455,489,2840
2024-25,1641729,Brice Sensabaugh,1610612762,0.0087,-0.358,-0.36669999999999997,0.36669999999999997,171,390,-219,0.31,0.6,-2.52,-2.53,-0.43,-0.07,0.01,-0.37,0.0087,-0.358,0.46655664349045955,-0.9265763460980135,1314,5974
2024-25,1631104,Blake Wesley,1610612759,-0.8418,-0.484,0.3578,0.3578,427,420,7,-1.41,-0.73,1.25,3.07,-0.19,-0.22,-1.02,-0.52,-0.8418,-0.484,-0.37687299099252103,-0.9270733039573681,816,2687
2024-25,203954,Joel Embiid,1610612755,-1.0976,-0.5246,0.573,0.573,455,429,26,-1.1,-0.51,0.09,-0.69,-0.28,-0.47,-1.4,-0.569,-1.0976,-0.5246,-0.5914963678287695,-0.9590811885038147,833,2361
2024-25,203458,Alex Len,1610612758,-0.4482,-0.6976,-0.2494,0.2494,353,465,-112,-1.36,-1.97,-4.08,-6.11,-0.04,-0.04,-0.61,-0.79,-0.4482,-0.6976,-0.5149323018245288,-1.0071423041375607,526,1510
2024-25,1630568,Luka Garza,1610612750,-0.8492,-0.9786,-0.12940000000000007,0.12940000000000007,430,505,-75,0.06,-1.04,-0.06,-0.44,-0.09,-0.26,-1.69,-1.19,-0.8492,-0.9786,-0.04882983335861176,-1.0098343476219618,189,926
2024-25,1630695,Micah Potter,1610612762,-0.1888,-0.4868,-0.29800000000000004,0.29800000000000004,246,421,-175,0.31,-1.14,2.59,-0.22,-0.34,-0.22,-0.27,-0.52,-0.1888,-0.4868,-0.10593772872594592,-1.0243272184544732,611,2933
2024-25,1626204,Larry Nance Jr.,1610612737,0.9557,-0.6247,-1.5804,1.5804,8,452,-444,1.93,0.77,-1.67,-2.8,0.15,0.12,1.18,-0.6872,0.9557,-0.6247,1.9951764390866347,-1.1130843141800673,1059,1998
2024-25,1631288,Jamal Cain,1610612740,-0.3331,-0.6358,-0.3027,0.3027,309,458,-149,0.71,0.02,-2.64,-1.76,0.09,-0.27,-0.41,-0.7,-0.3331,-0.6358,0.4293667168636084,-1.1356102065947549,778,1979
2024-25,1642355,Bronny James,1610612747,-0.336,-1.3292,-0.9931999999999999,0.9931999999999999,310,539,-229,-2.5,-2.18,-0.09,-0.95,0.05,0.09,-1.354,-1.7,-0.336,-1.3292,-0.42706775671287633,-1.1608189479444284,66,717
2024-25,1641765,Olivier-Maxence Prosper,1610612742,-0.5426,-0.581,-0.03839999999999999,0.03839999999999999,377,444,-67,-1.87,-0.78,-1.36,-2.25,0.06,-0.34,-0.78,-0.63,-0.5426,-0.581,-0.625240930208782,-1.1642153542061309,398,2370
2024-25,1631172,Ousmane Dieng,1610612760,-0.4105,-0.7316,-0.32110000000000005,0.32110000000000005,338,474,-136,-0.36,-0.39,-1.1,-2.36,0.06,-0.02,-0.5181,-0.82,-0.4105,-0.7316,0.026888137741986937,-1.1886705946947456,776,1655
2024-25,1641745,Adam Flagler,1610612760,0.27,-1.2425,-1.5125,1.5125,93,530,-437,0.83,-3.16,-0.12,-2.09,-0.06,-0.02,0.63,-1.55,0.27,-1.2425,0.23553308141138843,-1.2025554194233328,150,808
2024-25,1641775,Jordan Walsh,1610612738,-0.4763,-0.7795,-0.30319999999999997,0.30319999999999997,357,483,-126,-1.28,-2.23,-0.06,0.17,-0.38,-0.33,-0.63,-0.88,-0.4763,-0.7795,-0.8305037009443883,-1.2267470325852832,566,1552
2024-25,1628989,Kevin Huerter,1610612758,0.0372,-0.3696,-0.4068,0.4068,163,396,-233,0.23,0.14,-3.75,-0.89,0.12,0.18,0.04,-0.38,0.0372,-0.3696,0.953730840395543,-1.2298493639960302,2690,7126
2024-25,1642281,Jaylon Tyson,1610612739,-0.6136,-0.7033,-0.0897,0.0897,395,469,-74,-1.67,-1.65,-0.91,-2.24,-0.2,0.05,-0.89,-0.78,-0.6136,-0.7033,-0.5459970175785743,-1.2390014074610847,577,1834
2024-25,1642367,Jonathan Mogbo,1610612761,-0.1,-0.4144,-0.3144,0.3144,207,405,-198,0.19,-0.75,0.61,-0.41,0.04,0.02,-0.11,-0.43,-0.1,-0.4144,0.581831908472603,-1.2754823649326759,1907,5312
2024-25,203967,Dario Šarić,1610612743,-0.8349,-1.2721,-0.43720000000000003,0.43720000000000003,426,533,-107,-1.74,-1.83,-0.93,-0.73,-0.19,-0.13,-1.1326,-1.57,-0.8349,-1.2721,-0.7335028956106774,-1.3091199456803173,561,854
2024-25,204456,T.J. McConnell,1610612754,-0.1196,-0.4062,-0.2866,0.2866,216,403,-187,0.5,-0.52,1.29,1.17,0.28,0.33,-0.13,-0.42,-0.1196,-0.4062,1.6446592408169038,-1.3448844819491454,2232,5905
2024-25,1630574,Ariel Hukporti,1610612752,-1.2239,-1.2776,-0.05370000000000008,0.05370000000000008,462,534,-72,-2.91,-2.28,-3.03,-4.08,-0.41,-0.29,-1.85,-1.57,-1.2239,-1.2776,-1.0426431576596626,-1.3470240988170665,391,874
2024-25,1631103,Malaki Branham,1610612759,-0.1678,-0.7985,-0.6307,0.6307,239,485,-246,-0.73,0.37,-1.32,-2.62,-0.3,-0.13,-0.2,-0.89,-0.1678,-0.7985,-0.4250115314471692,-1.4292746188936607,979,1745
2024-25,202693,Markieff Morris,1610612742,-0.3005,-1.7636,-1.4631,1.4631,294,553,-259,-2.53,-2.4,-0.21,-1.25,-0.07,0.07,-1.4345,-2.32,-0.3005,-1.7636,-0.4133582508925423,-1.4415681836522134,53,634
2024-25,1628969,Mikal Bridges,1610612752,-0.4962,-0.3345,0.16169999999999995,0.16169999999999995,364,379,-15,-0.2,-0.05,0.36,1.96,0.07,0.19,-0.52,-0.34,-0.4962,-0.3345,1.1315716572494505,-1.4622486847802536,4187,12218
2024-25,1641998,Trey Jemison,1610612740,-0.3731,-0.8932,-0.5201,0.5201,324,495,-171,-0.66,-1.25,1.56,0.52,-0.02,-0.41,-0.49,-1.01,-0.3731,-0.8932,-0.1498733447374887,-1.471569546201776,625,1530
2024-25,1641854,Craig Porter Jr.,1610612739,-0.4188,-0.7294,-0.31060000000000004,0.31060000000000004,342,473,-131,-0.59,-0.91,0.32,-3.16,0.06,-0.02,-0.56,-0.8,-0.4188,-0.7294,-0.09282857381408395,-1.4777270304336498,645,2067
2024-25,1628997,Caleb Martin,1610612755,-1.0861,-0.4612,0.6249,0.6249,454,414,40,-1.74,-0.93,-0.58,-0.95,-0.29,-0.33,-1.18,-0.48,-1.0861,-0.4612,-2.033317511995743,-1.524384997534569,2542,4907
2024-25,1641721,Maxwell Lewis,1610612747,-0.3185,-1.0251,-0.7065999999999999,0.7065999999999999,303,513,-210,-1.69,-0.3,-0.1,-0.14,-0.02,-0.08,-0.9193,-1.18,-0.3185,-1.0251,-0.31650609559999127,-1.5366654487554314,106,1324
2024-25,1631093,Jaden Ivey,1610612765,-0.7131,-0.5391,0.17399999999999993,0.17399999999999993,413,433,-20,-0.57,-0.33,0.16,-1.07,-0.08,-0.14,-0.76,-0.569,-0.7131,-0.5391,-0.8855847934563215,-1.5453475150881026,3053,3610
2024-25,202691,Klay Thompson,1610612742,-0.3626,-0.3807,-0.018100000000000005,0.018100000000000005,319,400,-81,-0.23,-0.67,1.65,-0.52,0.2,0.2,-0.39,-0.39,-0.3626,-0.3807,0.7726057469912223,-1.5459649064717593,2583,8166
2024-25,1629632,Coby White,1610612741,-0.1328,-0.3532,-0.2204,0.2204,225,387,-162,-0.29,0.25,0.24,-1.31,-0.22,-0.18,-0.14,-0.36,-0.1328,-0.3532,0.5656099962885894,-1.5466829857080238,3642,10460
2024-25,1630544,Tre Mann,1610612766,-1.0323,-1.097,-0.06469999999999998,0.06469999999999998,450,520,-70,-0.47,-0.46,-2.52,-2.82,-0.27,-0.1,-1.1906,-1.2652,-1.0323,-1.097,-0.10943264298650472,-1.6547741086285028,1304,1304
2024-25,1626192,Pat Connaughton,1610612749,-0.5353,-0.7027,-0.1674,0.1674,375,468,-93,-0.79,-0.66,0.9,-1.13,-0.03,0.04,-0.64,-0.76,-0.5353,-0.7027,-0.45227567421904474,-1.655637491891585,1078,2454
2024-25,1626168,Trey Lyles,1610612758,-0.2066,-0.4631,-0.2565,0.2565,252,415,-163,-1.12,-0.55,0.76,-1.06,-0.05,-0.13,-0.2372,-0.48,-0.2066,-0.4631,-0.8597735828006501,-1.7190250170179056,1498,5483
2024-25,1631115,Orlando Robinson,1610612758,-0.2755,-0.63,-0.3545,0.3545,283,456,-173,-1.15,-1.32,-0.35,-0.74,-0.18,-0.12,-0.58,-0.67,-0.2755,-0.63,-0.03789546265216743,-1.7811572600536276,189,3152
2024-25,203935,Marcus Smart,1610612763,-0.2791,-0.6388,-0.3597,0.3597,284,460,-176,-0.68,-0.44,0.03,-1.48,0.05,0.03,-0.31,-0.68,-0.2791,-0.6388,-0.7688510462214839,-1.7917352123295682,1602,3098
2024-25,1631200,Kris Murray,1610612757,-0.3423,-0.5261,-0.18380000000000002,0.18380000000000002,312,430,-118,-0.3,-0.85,-1.44,-1.15,-0.04,-0.09,-0.4,-0.55,-0.3423,-0.5261,0.17152643325665679,-1.795674398467381,1276,4396
2024-25,1630214,Xavier Tillman,1610612738,-0.8879,-1.5625,-0.6746,0.6746,433,548,-115,-2.42,-3.27,-0.22,-2.33,-0.5,-0.24,-1.18,-1.9,-0.8879,-1.5625,-1.1630175938243026,-1.8248202157304119,600,926
2024-25,1642275,Tidjane Salaün,1610612766,-0.421,-0.5191,-0.09810000000000002,0.09810000000000002,343,428,-85,-0.79,-1.03,-2.61,-2.14,-0.39,-0.28,-0.47,-0.54,-0.421,-0.5191,-0.5968100551300427,-1.9796920002308862,1704,4975
2024-25,1628464,Daniel Theis,1610612740,-1.113,-0.7652,0.3478,0.3478,457,479,-22,-1.96,-1.31,-0.96,-0.59,0.1,-0.22,-1.31,-0.824,-1.113,-0.7652,-1.1613139025293533,-2.0021514205752142,1071,2604
2024-25,1631248,Baylor Scheierman,1610612738,-0.328,-1.1892,-0.8612,0.8612,305,528,-223,-1.47,-0.79,-0.69,-2,-0.08,-0.16,-0.8,-1.35,-0.328,-1.1892,-0.2953424889977329,-2.0823904445544215,139,1479
2024-25,1629004,Svi Mykhailiuk,1610612762,-0.4075,-0.7145,-0.30700000000000005,0.30700000000000005,336,472,-136,-0.15,-0.95,-0.25,1.83,-0.17,0,-0.65,-0.76,-0.4075,-0.7145,-0.15938815101578027,-2.1743089579755273,527,3140
2024-25,1629611,Terance Mann,1610612746,-0.317,-0.5124,-0.19539999999999996,0.19539999999999996,302,424,-122,-0.46,-0.09,-2.67,-2.29,0.05,-0.07,-0.35,-0.53,-0.317,-0.5124,-0.13693363616134388,-2.2536749519512824,1921,5811
2024-25,1630579,Jericho Sims,1610612752,-0.3802,-0.8612,-0.481,0.481,328,493,-165,-0.88,-1.2,-0.32,-1.92,-0.33,-0.28,-0.44,-0.93,-0.3802,-0.8612,-0.7599863414727276,-2.2857683005881912,1324,2502
2024-25,203901,Elfrid Payton,1610612740,-0.6132,-1.0102,-0.397,0.397,394,510,-116,-1.2,-3.22,1.8,1.06,0.43,0.7,-0.85,-1.11,-0.6132,-1.0102,-0.43588712420211567,-2.3047833824296045,518,2025
2024-25,1629618,Jalen Pickett,1610612743,-0.0631,-0.8285,-0.7654,0.7654,194,489,-295,-0.47,-0.96,0.04,0.53,0.17,0.24,-0.1377,-0.89,-0.0631,-0.8285,-0.040389346271177094,-2.329255203253229,150,2695
2024-25,202331,Paul George,1610612755,-1.007,-0.5593,0.4476999999999999,0.4476999999999999,447,440,7,-1.09,-0.55,-0.04,0.81,0.14,0.03,-1.12,-0.58,-1.007,-0.5593,0.09728974677673918,-2.4778508787613474,1889,5404
2024-25,1642265,Rob Dillingham,1610612750,-0.6431,-1.051,-0.40789999999999993,0.40789999999999993,399,515,-116,-1.71,-1.99,-0.86,-1,-0.14,0.19,-0.89,-1.15,-0.6431,-1.051,-0.6200611148744012,-2.548083369101196,455,2124
2024-25,1629630,Ja Morant,1610612763,-0.548,-0.5144,0.033600000000000074,0.033600000000000074,378,425,-47,-0.77,0.01,1.78,2.66,0.26,0.11,-0.6,-0.53,-0.548,-0.5144,-0.34744269013097673,-2.5807410520497287,1967,6603
2024-25,203915,Spencer Dinwiddie,1610612742,-0.1196,-0.4499,-0.33030000000000004,0.33030000000000004,217,410,-193,0.31,-0.67,-1.31,-0.55,0.1,-0.07,-0.13,-0.46,-0.1196,-0.4499,0.3109631809747881,-2.6061947301666004,2301,8876
2024-25,1630556,Kessler Edwards,1610612742,-0.3155,-0.9363,-0.6208,0.6208,301,498,-197,-3.58,-0.82,-0.42,-1.27,-0.22,0.13,-1.5774,-1.01,-0.3155,-0.9363,-0.4259997232187667,-2.6080083173560915,87,2540
2024-25,203471,Dennis Schröder,1610612751,-0.0941,-0.4594,-0.36529999999999996,0.36529999999999996,205,411,-206,-0.32,-0.84,2.37,0.51,-0.08,-0.05,-0.1,-0.47,-0.0941,-0.4594,0.4667104424534231,-2.667701894572433,3201,8663
2024-25,1641816,Hunter Tyson,1610612743,-0.5128,-1.3763,-0.8635,0.8635,370,541,-171,-0.92,-0.9,-1.32,-5.34,-0.16,-0.2,-0.69,-1.55,-0.5128,-1.3763,-0.282790554415599,-2.6786315006809107,481,1585
2024-25,1630288,Jeff Dowtin Jr.,1610612755,-0.1309,-0.9825,-0.8516,0.8516,222,506,-284,-0.14,0.82,0.47,-0.06,0.14,0.01,-0.2098,-1.06,-0.1309,-0.9825,-0.2156783039839492,-2.779405269570386,375,2535
2024-25,1628392,Isaiah Hartenstein,1610612760,-0.3317,-0.5432,-0.21150000000000002,0.21150000000000002,308,437,-129,0.21,-0.34,2.03,1.09,0.08,0.13,-0.38,-0.56,-0.3317,-0.5432,0.2086553083821229,-2.8157032404355906,1371,6484
2024-25,1627742,Brandon Ingram,1610612740,-0.4437,-1.0283,-0.5846,0.5846,352,514,-162,-0.57,-0.58,-0.01,-2.38,0.09,0.11,-0.48,-1.1124,-0.4437,-1.0283,-0.3477325008724914,-2.8506829239371574,2446,2446
2024-25,1631114,Jalen Williams,1610612760,0.4829,-0.4601,-0.9430000000000001,0.9430000000000001,49,412,-363,0.78,0.43,-1.13,-2.06,0.26,0.12,0.51,-0.47,0.4829,-0.4601,2.285026767116942,-2.868729563483651,3571,9284
2024-25,1631101,Shaedon Sharpe,1610612757,-0.3513,-0.4601,-0.10880000000000001,0.10880000000000001,315,413,-98,-0.2,-0.05,-0.21,-2.59,-0.11,-0.15,-0.38,-0.47,-0.3513,-0.4601,-0.19668172476984597,-2.884797415411823,2406,9336
2024-25,1629216,Gabe Vincent,1610612747,-1.0312,-0.5716,0.4595999999999999,0.4595999999999999,449,443,6,-0.84,-0.39,0.28,-1.98,-0.02,0.03,-1.13,-0.59,-1.0312,-0.5716,-0.7376267807606425,-2.9601663428075478,1975,6205
2024-25,1641710,Anthony Black,1610612753,-0.7291,-0.5164,0.2127,0.2127,417,426,-9,-0.86,-0.51,-0.13,-1.12,-0.17,-0.16,-0.78,-0.53,-0.7291,-0.5164,-0.8584700362858634,-2.980719778277281,2829,7568
2024-25,203486,Mason Plumlee,1610612756,-0.6711,-0.6357,0.03539999999999999,0.03539999999999999,404,457,-53,-0.83,-0.49,1.03,2.58,-0.33,-0.59,-0.75,-0.66,-0.6711,-0.6357,-0.8639489571686508,-3.0009179423868404,1707,5231
2024-25,1631124,Julian Strawther,1610612743,-0.5305,-0.6282,-0.09770000000000001,0.09770000000000001,372,455,-83,-0.09,-0.85,-5.58,-3.85,0.16,0.02,-0.58,-0.65,-0.5305,-0.6282,-0.18677667034031317,-3.243777947259385,1995,5768
2024-25,1641716,Jarace Walker,1610612754,-0.8495,-0.7015,0.14800000000000002,0.14800000000000002,431,467,-36,-0.53,-0.17,-1.5,-3.33,-0.05,0.01,-0.93,-0.73,-0.8495,-0.7015,-0.6209539512889614,-3.3084533122250517,2029,4917
2024-25,1631323,Simone Fontecchio,1610612765,-0.3648,-0.6939,-0.32909999999999995,0.32909999999999995,320,464,-144,0.38,-0.4,-0.19,-0.65,-0.31,-0.3,-0.4,-0.72,-0.3648,-0.6939,0.6755343947418911,-3.5213182852214024,1959,5324
2024-25,202684,Tristan Thompson,1610612739,-0.9084,-2.0406,-1.1322,1.1322,437,554,-117,-2.78,-2.75,-1.88,-4.81,-0.45,-0.49,-1.51,-2.35,-0.9084,-2.0406,-1.0902793773274493,-3.549811289475981,291,1319
2024-25,1641794,Dillon Jones,1610612760,-1.4151,-1.289,0.1261000000000001,0.1261000000000001,470,537,-67,-2.18,-1.98,-2.81,-3.67,-0.33,-0.25,-1.82,-1.4,-1.4151,-1.289,-1.1258627734824755,-3.618606566231074,710,2322
2024-25,1628467,Maxi Kleber,1610612742,-0.6512,-1.1549,-0.5037,0.5037,401,525,-124,-1.92,-1.65,0.25,-1.34,-0.35,-0.17,-0.77,-1.2414,-0.6512,-1.1549,-1.2425340649645267,-3.6253134624730614,1230,2673
2024-25,1630175,Cole Anthony,1610612753,-1.7326,-0.7593,0.9732999999999999,0.9732999999999999,473,478,-5,-1.57,-0.68,-0.31,1.65,-0.18,0.14,-2.03,-0.79,-1.7326,-0.7593,-2.3207939195981524,-3.7634321750184836,1266,4952
2024-25,1630172,Patrick Williams,1610612741,-0.9684,-0.6412,0.32720000000000005,0.32720000000000005,443,461,-18,-0.48,-1.24,-0.13,-1.52,-0.34,-0.14,-1.06,-0.66,-0.9684,-0.6412,-1.3070792100969737,-3.9614681485725685,2132,6807
2024-25,203992,Bogdan Bogdanović,1610612737,-0.8979,-0.7524,0.14550000000000007,0.14550000000000007,435,476,-41,-1.1,-0.42,-2.44,-1.96,-0.02,0.1,-1.03,-0.78,-0.8979,-0.7524,-0.5202791562065106,-4.09346660727473,1350,5461
2024-25,203995,Vasilije Micić,1610612766,-1.1289,-1.1747,-0.04580000000000006,0.04580000000000006,459,527,-68,-0.69,-1.81,-0.07,-0.37,-0.16,0.01,-1.3,-1.25,-1.1289,-1.1747,-1.1627442328849134,-4.321909709395175,1329,3118
2024-25,203994,Jusuf Nurkić,1610612756,-1.3344,-0.9561,0.3783000000000001,0.3783000000000001,468,500,-32,-1.23,-0.94,-0.39,0.23,-0.61,-0.28,-1.47,-1,-1.3344,-0.9561,-1.4423186503776035,-4.599464818928383,1832,4353
2024-25,1626156,D'Angelo Russell,1610612747,-0.6177,-0.7554,-0.13769999999999993,0.13769999999999993,396,477,-81,-0.44,-1.32,3.2,2.16,0.27,0.23,-0.66,-0.78,-0.6177,-0.7554,-0.7839349129486822,-4.634721846215577,2858,6146
2024-25,101108,Chris Paul,1610612759,0.2917,-0.5874,-0.8791,0.8791,86,445,-359,0.02,-0.64,-0.5,2,0.18,0.23,0.31,-0.6,0.2917,-0.5874,1.5707314227760856,-4.658655559802958,3272,9301
2024-25,1628370,Malik Monk,1610612758,0.3898,-0.6254,-1.0151999999999999,1.0151999999999999,65,453,-388,0.13,-0.72,0.49,-1.04,0.41,0.27,0.42,-0.64,0.3898,-0.6254,1.671828563184657,-4.769429079467467,2559,8545
2024-25,1631246,Vince Williams Jr.,1610612763,-0.5979,-1.7474,-1.1495000000000002,1.1495000000000002,389,551,-162,-2.7,-1.66,0.67,-0.29,-0.26,0.04,-1.1646,-1.91,-0.5979,-1.7474,-0.6851234257370912,-4.8360993601955125,211,2150
2024-25,1641748,Andre Jackson Jr.,1610612749,-1.3384,-1.0756,0.26280000000000014,0.26280000000000014,469,519,-50,-1.49,-1.44,3.34,-2.15,-0.39,-0.07,-1.5,-1.13,-1.3384,-1.0756,-1.323752956886528,-4.888842159514896,1864,3953
2024-25,1630702,Jaden Hardy,1610612742,-1.1643,-1.1204,0.04389999999999983,0.04389999999999983,461,524,-63,-2.43,-1.24,-1.96,-0.19,-0.07,-0.05,-1.34,-1.18,-1.1643,-1.1204,-2.108451715728224,-4.904053109583672,1325,3760
2024-25,1630553,Keon Johnson,1610612751,-1.1146,-0.6728,0.4418000000000001,0.4418000000000001,458,463,-5,-1.78,-0.63,-2.42,-1.26,-0.22,-0.1,-1.24,-0.69,-1.1146,-0.6728,-1.9962182598879263,-4.92095781623891,1816,7816
2024-25,1630595,Cade Cunningham,1610612765,-0.7862,-0.5886,0.1976,0.1976,421,446,-25,-0.75,-0.79,0.05,2.22,0.13,0.34,-0.83,-0.6,-0.7862,-0.5886,-1.3435379898277193,-5.175148369866546,3414,10295
